URIs,passage_URIs
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0004670,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_2/Capitulum_24/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0005221,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_2/Sentence_557
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0005221,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_2/Capitulum_27/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0005395,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_2/Sentence_567
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0005395,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_2/Capitulum_28/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0005521,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_2/Sentence_572
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0005521,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_2/Capitulum_28/Paragraphus_7
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0006029,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_2/Sentence_603
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0006029,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_2/Capitulum_31/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0006824,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_2/Sentence_653
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0006824,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_2/Capitulum_33/Paragraphus_6
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0006896,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_2/Sentence_658
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0006896,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_2/Capitulum_34/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0007014,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_2/Sentence_666
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0007014,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_2/Capitulum_34/Paragraphus_5
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0007100,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_2/Sentence_671
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0007100,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_2/Capitulum_35/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0007279,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_2/Sentence_676
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra2.BPN_t_0007279,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_2/Capitulum_35/Paragraphus_5
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0000156,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_699
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0000156,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_1/Paragraphus_3
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0000272,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_705
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0000272,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_2/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0000291,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_706
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0000291,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_2/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0000498,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_709
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0000498,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_2/Paragraphus_5
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0000555,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_710
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0000555,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_2/Paragraphus_6
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0001507,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_748
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0001507,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_6/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0001582,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_756
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0001582,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_6/Paragraphus_3
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0001790,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_762
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0001790,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_7/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0001796,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_762
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0001796,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_7/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0001851,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_765
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0001851,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_7/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0002000,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_770
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0002000,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_8/Paragraphus_3
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0002124,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_776
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0002124,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_8/Paragraphus_6
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0002484,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_791
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0002484,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_10/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0002655,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_798
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0002655,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_11/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0002809,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_806
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0002809,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_11/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0003026,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_816
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0003026,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_12/Paragraphus_5
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0003052,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_817
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0003052,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_12/Paragraphus_6
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0003737,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_857
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0003737,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_15/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0003892,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_866
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0003892,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_15/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0004050,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_882
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0004050,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_16/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0004259,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_889
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0004259,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_17/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0004392,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_894
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0004392,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_18/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0004607,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_905
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0004607,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_19/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0004783,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_913
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0004783,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_19/Paragraphus_3
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0004807,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_916
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0004807,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_19/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0005038,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_924
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0005038,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_20/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0005072,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_926
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0005072,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_21/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0005150,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_929
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0005150,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_21/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0005168,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_929
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0005168,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_21/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0005802,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_960
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0005802,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_24/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0005956,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_967
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0005956,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_25/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0006305,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_991
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0006305,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_26/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0006390,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_1001
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0006390,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_27/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0006719,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_1022
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0006719,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_28/Paragraphus_3
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0006885,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_1028
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0006885,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_29/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0006911,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_1028
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0006911,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_29/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0007025,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_1034
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0007025,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_30/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0007371,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_1054
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0007371,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_32/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0007390,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_1055
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0007390,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_32/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0007754,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_1068
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0007754,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_34/Paragraphus_3
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0007974,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_1081
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0007974,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_35/Paragraphus_5
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0008139,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_1091
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0008139,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_36/Paragraphus_3
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0008166,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_1093
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0008166,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_3/Capitulum_36/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra3.BPN_t_0008684,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/SentenceLayer/Liber_3/Sentence_1122
